교과코드,설문8
JEE01226,없습니다.
JEE01226,x
JEE01226,
JEE01226,
JEE01226,
JEE01226,
JEE01226,
JEE01226,세미나 뿐만 아니라 좀더 개념을 쉽게 이해할수 있는 프로그램이 있었으면 좋겠습니다.
JEE01226,
JEE01226,
JEE01226,
JEE01226,
JEE01226,.
JEE01226,
JEE01226,
JEE01237,
JEE01237,기본적인 개념이 없는 학생들을 위해 조금 더 세세하고 기초적인 것 들도 설명해 주셨으면 합니다...
JEE01237,
JEE01237,-
JEE01237,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,중간고사나 기말고사를 수업시간에 해결했으면 좋겠습니다.
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01334,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,이미 완벽하십니다 교수님~~!
JEE01341,
JEE01341,연습 문제를 조금 더 많이 풀어주셨으면 좋겠습니다. 아직 적용하는데  한계가 있습니다
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01341,
JEE01366,
JEE01366,
JEE01366,
JEE01366,
JEE01366,
JEE01366,-
JEE01435,
JEE01435,
JEE01435,
JEE01435,
JEE01435,
JEE01435,-
JEE01435,
JEE01435,
JEE01435,
JEE01437,
JEE01437,
JEE01437,
JEE01437,
JEE01437,
JEE01437,
JEE01437,
JEE01457,-
JEE01469,
JEE01469,
JEE01469,
JEE01469,
JEE01469,-
JEE01469,
JEE01470,
JEE01470,
JEE01470,
JEE01470,
JEE01470,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,풀이를 하고 바로 지우시니까 받아 적을 시간이 부족합니다. 풀이를 받아적을 시간을 주시면 감사하겠습니다.
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,
JEE02293,없습니다.
JEE02293,
JEE02293,x
JEE02293,
JEE02293,
JEE02293,세세하게 강의 해주셔서 감사합니다.
JEE02293,없습니다
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,2023년 1차 시험 해설 중 뒷부분을 답만 들어서 제대로 이해하지 못했습니다. 혹시 이 부분만 따로 풀이를 올려주실 수 있나요?
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,
JEE02295,없습니다.
JEE02295,x
JEE02295,없습니다
JEE02295,가끔 교수님의 수업과 다른 얘기들 떄문에 수업내용인지 헷갈릴때가 있습니다.
JEE02305,마우스 포인터가 잘 안보인다
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,과제에 대한 구체적인 풀이 과정을 알려주시고 정확한 답을 설명해주시면 좋을것같습니다.
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02305,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEE02360,
JEF02205,
JEF02205,
JEF02205,
JEF02205,
JEF02205,
JEF02205,
JEF02205,없음
JEF02205,교수님께서 요즘 연구하신다는 연구 내용도 궁금합니다!ㅎㅎ 이차 전지 관련이라는 것만 알고있어서 더 깊게 이해 해 보고 싶어요!
JEF02205,
JEF02205,
JEF02205,좋은 강의 해주셔서 감사합니다.
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,좋은 수업 해주셔서 감사합니다.
JEF02225,
JEF02225,
JEF02225,.
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,시험 오답과 답안을 올려서 개인적으로 부족한 부분을 정비할 수 있는 기회를 줬으면 좋겠습니다.
JEF02225,.
JEF02225,
JEF02225,
JEF02225,
JEF02225,.
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,없음
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,
JEF02225,없음
JEF02225,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,어떻게 공부해야하는 지 어렵습니다. 양자역학 화이팅!
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,없음
JEF02227,
JEF02227,좋은 강의 해주셔서 감사합니다.
JEF02227,.
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,좋은 강의 감사드립니다.
JEF02227,시험에관련하여 예제및 풀이같은게 있었으면 좋겠음
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,
JEF02227,수업 시작 전 ppt 파일을 미리 lms에 첨부 부탁드립니다. 수업을 들으면서 필기하기에도 너무 불편하고 이해하기에 무리가 있습니다.
JEF02227,
JEF02227,
JEF02227,강의 자료 꼭 수업 전에 올려주세요
JEF02227,
JEF02227,
JEF02227,
JEF02227,.
JEF02234,
JEF02234,"출장,회의등으로 인한 LMS강의가 있는 경우 보강 강의를 올려주신다.그 경우 완료한 학생은 유체크 어플 결석을 출석으로 바꿔주셨으면 좋겠다.어쨋든 학생이 확인 할 수 있는 건 유체크 어플로 인해 출석체크 확인을 하는데 확인을 못하는 부분이 있어 좀 불편하다."
JEF02234,좋은 강의 해주셔서 감사합니다.
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,항상 좋은 강의 감사드립니다
JEF02234,
JEF02234,
JEF02234,
JEF02234,저희 눈높이에서 설명해 주시려고 노력하시는 찬선 교수님 감사드려요!!ㅎㅎ desmos 활발히 이용 중입니다ㅎㅎ
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,.
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,
JEF02234,.
JEF02321,
JEF02321,
JEF02321,
JEF02321,
JEF02321,
JEF02321,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02324,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,.
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,말씀이 너무 빨라용
JEF02325,말을 조금만 느리게 해주세요! 또한 목소리도 너무 작아서 잘 안들립니다
JEF02325,
JEF02325,
JEF02325,
JEF02325,
JEF02325,시험에관련하여 예제 및 풀이같은게 있었으면 좋겠음 강의내용 자체때문인지는 모르겟지만 수업자체를 어렵게하시는 느낌이들음(스크립트를 그대로  읊으시는 느낌이 들었음)
JEF02325,
JEF02325,피피티에 그래프만 있는 경우에는 어떤 부분을 설명하고자 하는 것인지 이해가 가지 않을 때가 있습니다. 예습을 미리 하고 수업을 듣는 것이 좋을까요? 해당 부분에 대해서는 교수님께서 조금만 천천히 설명을 해주셨으면 좋겠습니다! 항상 열강하시는 교수님! 감사드려요!
JEF02325,목소리가 너무 작으시고 필기 글씨도 작으셔서 앞자리에서 수업을 들어도 이해하기 어렵습니다. 요점을 정확히 알 수 있게 수업 부탁드립니다.
JEF02325,
JEF02325,
JEF02325,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02342,
JEF02351,
JEF02351,
JEF02351,
JEF02351,
JEF02351,교수님이 하나라도 더 알려주려 하시고 매사에 열정적이시고 학생들을 항상배려하고 생각해주시는게 느껴져서 교수님께 너무 감사합니다! 다만 통학 셔틀을 놓치는 경우가 많아 제시간에 끝내주시면 감사할것같습니다ㅠㅠ!
JEF02351,
JEF02351,
JEF02351,저는 교수님 강의가 좋아요.
JEF02351,
JEF02351,
JEF02351,
JEF02351,항상 열정적으로 수업하시고 학생인 저희를 많이 배려해주시는게 너무 좋습니다.
JEF02351,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,
JEF02352,사랑합니다.
JEF02352,
JEF02352,
JEF02352,
JEF02352,시험에관련하여 예제및 풀이같은게 있었으면 좋겠음
JEF02352,
JEF02352,수업 내용보다 그 외의 말씀이 너무 많으셔서 강의를 듣는데 어려움이 있습니다. 시험 문제에 나온다면 그와 비슷한 문제들을 수업 시간에 풀이해 주시면 좋을 것 같습니다.
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,처음 수업을 들을땐 이해되지 않은 부분도 복습하고 공부하고 다음 수업을 들으면 항상 지금 어떤 부분을 공부하고 있는지 지난 수업과 이어지게 수업을 하셔서 이해도 잘 되고 좋습니다! 감사합니다!
JEF02353,
JEF02353,시험에관련하여 예제및 풀이같은게 있었으면 좋겠음
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02353,
JEF02419,
JEF02419,
JEF02419,
JEF02419,.
JEF02419,
JEF02419,
JEF02419,
JEF02419,수업자료가 좀 더 가독성이 좋았으면 좋겠습니다.
JEF02419,기말고사만 보다보니 분량이 상당히 많아서 시험 보기 전에 보지 않아도 되는 부분 같은 것들을 제외하거나 중요한 부분 위주로 정리해주시면 좋을 것 같습니다. 현실적으로 모든 내용을 다 외울 수는 없기 때문입니다.
JEF02419,
JEF02419,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,
JEF02436,.
JEF02436,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02440,.
JEF02440,
JEF02440,수업하실때 말씀을 좀 더 천천히 해주셨으면 감사드릴 것 같습니다. 종종 말이 빠르셔서 무슨 말인지 안 들린 적이 꽤 있습니다. 내용도 너무 수식이 가득한 과목인지라 더 난해하게 다가오는 측면도 있습니다. 그래서 가능하다면 아인슈타인 방정식처럼 기본적인 수식말고 외우기에는 지나치게 복잡한 수식 같은 거는 만일 시험에 출제된다면 시험때 주어주고 활용해 푸는 방식 등을 적용하면 부담이 조금 줄을 수도 있을 것 같습니다. 단 기간 동안 몰아서 하다보니까 많은 양이 몰아쳐서 이해하는게 좀 쉽지 않은 것도 있는 것 같습니다.
JEF02440,
JEF02440,
JEF02440,
JEF02440,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEF02442,
JEG02220,
JEG02220,
JEG02220,초반에는 배우는 내용도 새롭고 마냥 어렵게 느껴졌지만 교수님이 열심히 강의하시는 것을 최대한 열심히 집중해 듣다보니 이해가 가고 재밌게 느껴지고 있습니다.
JEG02220,
JEG02220,
JEG02220,
JEG02220,
JEG02220,
JEG02220,조금 더 이해하기 쉽게 설명 해주세요..!
JEG02220,예제 설명 더 해주세요!
JEG02220,
JEG02220,.
JEG02220,
JEG02220,
JEG02220,
JEG02220,
JEG02220,딱히없다
JEG02220,
JEG02220,
JEG02220,
JEH01200,"1학년때 배우면 더욱 좋을것 같습니다!  교량 제작은 어렵더라도, 학과에 대한 전반적인 배경을 아는 것이  학과 전공에 흥미를 가지고 본인 학업에 더 집중할 수 있는 기회가 될 것같습니다!"
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,고생많으십니다
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01200,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,고생많으십니다
JEH01212,
JEH01212,교수님의 강의 열정 너무 멋있으십니다!
JEH01212,
JEH01212,
JEH01212,
JEH01212,교수님 너무 잘가르치시는것같아요ㅜㅜ
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01212,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,고생많으십니다
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01243,
JEH01311,
JEH01311,
JEH01311,
JEH01311,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01333,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01347,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,없음
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01361,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01383,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01394,
JEH01422,
JEH01422,없음
JEH01422,
JEH01422,
JEH01422,
JEH01422,
JEH01422,
JEH01422,
JEH01422,
JEH01422,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,없음
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,
JEH01445,수업 진도가 너무 빠름
JEH01445,
JEH01445,
JEH01460,
JEH01460,없음
JEH01460,
JEH01460,
JEH01460,
JEH01460,
JEH01460,
JEH01460,없음
JEH01460,
JEH01460,
JEH01482,
JEH01482,없음
JEH01482,
JEH01482,
JEH01482,
JEH01482,
JEH01482,
JEH01482,
JEH01482,없음
JEH01482,
JEH01482,
JEH01482,
JEH01482,
JEH01482,
JEI01112,
JEI01112,딱히 없습니다
JEI01112,
JEI01112,과제 제출 후 답을 알 수 있으면 좋겠습니다.
JEI01112,
JEI01112,
JEI01112,
JEI01112,
JEI01112,
JEI01222,
JEI01222,
JEI01222,
JEI01222,
JEI01264,
JEI01264,과제 제출 후 답을 알 수 있으면 좋겠습니다
JEI01264,
JEI01264,
JEI01264,
JEI01264,
JEI01264,없음
JEI01264,늘 고생하십니다^^
JEI01264,
JEI01264,지금도 좋습니다
JEI01343,
JEI01343,
JEI01343,
JEI01343,
JEI01343,없습니다
JEI01343,
JEI01346,
JEI01346,없습니다
JEI01346,
JEI01346,
JEI01346,
JEI01346,
JEI01346,
JEI01346,
JEI01346,
JEI01346,
JEI01346,영상강의 자료도 같이 lms에 첨부해주셨으면 좋겠습니다.
JEI01348,
JEI01348,
JEI01348,
JEI01348,
JEI01348,
JEI01348,없습니다
JEI01353,
JEI01353,
JEI01353,
JEI01353,없습니다
JEI01353,
JEI01353,
JEI01355,
JEI01355,
JEI01355,
JEI01355,
JEI01355,
JEI01355,
JEI01355,
JEI01355,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,
JEI01363,없습니다
JEI01363,
JEI01363,없습니다
JEI01363,
JEI01363,
JEI01363,
JEI01431,
JEI01431,
JEI01431,
JEI01481,
JEI01481,없습니다
JEI01481,
JEI01481,
JEI01481,
JEI01481,
JEI01481,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,"구글 코랩 파이썬 진도 나갈때 놓치면 곤란한데, 강의 화면 녹화해서 올려줘서 좋습니다."
JEJ01472,
JEJ01472,너무 좋아요
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ01472,
JEJ02209,
JEJ02209,
JEJ02209,없음
JEJ02209,교수님 수업 너무 유익하고 좋습니다
JEJ02209,
JEJ02209,없다
JEJ02209,교수님이 너무 좋으십니다
JEJ02209,지금 이대로도 충분히 만족합니다.
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,없다
JEJ02209,수업시간에 따로 풀어보라고 내주신 문제의 답을 나중에라도 알려주셨으면 합니다 문제를 풀어도 잘 푼거인지 확인이 어렵습니다
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,없음
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,
JEJ02209,자료구조 sorting method 에 대해서 자세히 배우고싶다.
JEJ02209,
JEJ02209,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,지금 이대로도 충분히 만족합니다.
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,좋은 하루 보내세요
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,"교수님 여기는 컴퓨터 공학과이지만 베이스가 없는 친구들이 많은 것 같습니다. 교수님께서는 기초부터 다 알려주시는 것이지만 완전히 모르는 저희 입장에서 미치겠네 하시는 교수님처럼 저희 마음도 같습니다. 저희는 프로그래밍의 기초인 c언어를 배우러 온 것입니다. 졸업 후 진로에 대해서 걱정해주시는 교수님의 마음은 알겠지만 아직 기초조차 배우지 못한 저희들에게는 삼성, LG, Sk 등 기업이나 세계 it 이슈의 사정에 관심을 가지기에는 시기상조입니다. 이런 것들은 저희가 기초, 기본기를 다진 후 다시 알려주시기 바랍니다.  지금은 저희의 c언어 능력 향상에 집중해 주십시오."
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,
JEJ02211,"진도가 느리다고 느껴집니다. 6주차까지 책 진도는 입출력, 자료형 정도 배웠는데 중간고사 전까지 연산자, 조건문을 다하는 것도 쉽지 않을 것 같습니다.  수업 후 과제가 있는 편이 좋다고 생각합니다. 저는 물리학, 미적분학 과목을 수강하고 있는데 매주 과제를 하면서 수업 중 담당교수님이 설명해주신 문제를 집에서 혼자 풀어보려니 쉽지 않음을 알게 되었고, 몇 시간 고민하면서 더 깊이 이해할 수 있었습니다. 과제가 없는 경우 강제성이 떨어져서 스스로 학습하려는 학생이 적을 것입니다. 자기주도 학습을 잘하는 학생들도 있겠지만 저는 과제가 있는 편이 배우는 것이 많고 좋다고 생각합니다.  C언어는 어렵다, 외워야 한다라는 식으로 접근하기 보다는, C언어를 프로그램을 만드는 도구로 활용할 수 있는 것이 목표라고 생각합니다. 앞으로 연산자, 조건문, 반복문, 함수 등 분량이 많아지겠지만 많은 것을 배우고 활용해 볼 수 있는 시간이 되었으면 좋겠습니다."
JEJ02211,진도가 조금 더 빨라도 될 것 같다.
JEJ02214,
JEJ02214,
JEJ02214,없다
JEJ02214,"객체2라는 수업인만큼 Java라는 언어의 기초적인 문법을 다루기보다는 객체1에서 다룬 C++과는 객체지향적으로 어떤 차이점이 있는지를 중심으로 설명했다면 좋았을 것 같습니다. 또한, 많은 학생들이 그렇듯 저 역시 현재 평가 방식에 아쉬움을 가지고 있습니다. 흐름도가 코드를 작성하기 전에 어떤 식으로 구현할 수 있는지 생각할 수 있게 한다는 점에서 분명히 연습할 가치가 있다고 생각하지만, 흐름도를 작성 후 코드를 작성하였을 때 오류가 발생한다면, 흐름도부터 뜯어 고쳐야 하기 때문에 실제로는 코드를 먼저 작성하고 이를 기준으로 흐름도를 작성하는 주객전도의 상황이 지금 평가 기준의 실태라고 생각합니다. AI때문에 평가하는 것에 어려움이 있다면, 흐름도는 지금처럼 작성하는 법을 가르쳐주시어 자율적으로 할 수 있도록 한 후, 작성한 코드와 코드를 그렇게 작성한 이유를 간단한 코멘트로 첨부하여 제출하는 것이 어떨까 합니다. 본인이 이해하여 작성한 코드를 본인이 설명하지 못할 이유는 없다고 생각하기 때문입니다."
